_id,flight._id,flight.FlightID,flight.Airline,flight.ScheduledDeparture,flight.ActualDeparture,flight.Gate,flight.DelayMinutes,flight.DeparturePlace,flight.DestinationPlace,baggage[0]._id,baggage[1]._id,baggage[2]._id,baggage[3]._id,baggage[4]._id,baggage[5]._id,baggage[6]._id,baggage[7]._id,baggage[8]._id,baggage[9]._id,baggage[10]._id,baggage[11]._id,baggage[12]._id,baggage[13]._id,baggage[14]._id,baggage[15]._id,baggage[0].BagID,baggage[1].BagID,baggage[2].BagID,baggage[3].BagID,baggage[4].BagID,baggage[5].BagID,baggage[6].BagID,baggage[7].BagID,baggage[8].BagID,baggage[9].BagID,baggage[10].BagID,baggage[11].BagID,baggage[12].BagID,baggage[13].BagID,baggage[14].BagID,baggage[15].BagID,baggage[0].PassengerID,baggage[1].PassengerID,baggage[2].PassengerID,baggage[3].PassengerID,baggage[4].PassengerID,baggage[5].PassengerID,baggage[6].PassengerID,baggage[7].PassengerID,baggage[8].PassengerID,baggage[9].PassengerID,baggage[10].PassengerID,baggage[11].PassengerID,baggage[12].PassengerID,baggage[13].PassengerID,baggage[14].PassengerID,baggage[15].PassengerID,baggage[0].FlightID,baggage[1].FlightID,baggage[2].FlightID,baggage[3].FlightID,baggage[4].FlightID,baggage[5].FlightID,baggage[6].FlightID,baggage[7].FlightID,baggage[8].FlightID,baggage[9].FlightID,baggage[10].FlightID,baggage[11].FlightID,baggage[12].FlightID,baggage[13].FlightID,baggage[14].FlightID,baggage[15].FlightID,baggage[0].LoadStatus,baggage[1].LoadStatus,baggage[2].LoadStatus,baggage[3].LoadStatus,baggage[4].LoadStatus,baggage[5].LoadStatus,baggage[6].LoadStatus,baggage[7].LoadStatus,baggage[8].LoadStatus,baggage[9].LoadStatus,baggage[10].LoadStatus,baggage[11].LoadStatus,baggage[12].LoadStatus,baggage[13].LoadStatus,baggage[14].LoadStatus,baggage[15].LoadStatus,last_updated,passengers[0]._id,passengers[1]._id,passengers[2]._id,passengers[3]._id,passengers[4]._id,passengers[5]._id,passengers[6]._id,passengers[7]._id,passengers[0].PassengerID,passengers[1].PassengerID,passengers[2].PassengerID,passengers[3].PassengerID,passengers[4].PassengerID,passengers[5].PassengerID,passengers[6].PassengerID,passengers[7].PassengerID,passengers[0].FlightID,passengers[1].FlightID,passengers[2].FlightID,passengers[3].FlightID,passengers[4].FlightID,passengers[5].FlightID,passengers[6].FlightID,passengers[7].FlightID,passengers[0].CheckInTime,passengers[1].CheckInTime,passengers[2].CheckInTime,passengers[3].CheckInTime,passengers[4].CheckInTime,passengers[5].CheckInTime,passengers[6].CheckInTime,passengers[7].CheckInTime,passengers[0].BoardingPassIssued,passengers[1].BoardingPassIssued,passengers[2].BoardingPassIssued,passengers[3].BoardingPassIssued,passengers[4].BoardingPassIssued,passengers[5].BoardingPassIssued,passengers[6].BoardingPassIssued,passengers[7].BoardingPassIssued,passengers[0].Gate,passengers[1].Gate,passengers[2].Gate,passengers[3].Gate,passengers[4].Gate,passengers[5].Gate,passengers[6].Gate,passengers[7].Gate
68bdeeae245a927ffb269016,68bb1bcff209a8b6c3314b90,FL1177,British Airways,2025-08-31 21:30:00,2025-08-31 21:45:00,G18,15,Dubai,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:45,68bb1cedf209a8b6c3314dca,68bdeebc6d2564f9a09da5cf,,,,,,,PAX1247,PAX1247,,,,,,,FL1177,FL1177,,,,,,,2025-08-31 19:32:00,2025-08-31 19:32:00,,,,,,,false,false,,,,,,,G18,G18,,,,,,
68bdeeaf245a927ffb269017,68bb1bcff209a8b6c3314b91,FL1178,Lufthansa,2025-08-31 22:00:00,2025-08-31 22:30:00,G13,30,Dubai,Zurich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:58,68bb1d0ef209a8b6c3314e0c,68bdeeca6d2564f9a09da695,,,,,,,PAX1313,PAX1313,,,,,,,FL1178,FL1178,,,,,,,2025-08-31 21:11:00,2025-08-31 21:11:00,,,,,,,false,false,,,,,,,G13,G13,,,,,,
68bdeeaf245a927ffb269018,68bb1bd4f209a8b6c3314b9a,FL1187,British Airways,2025-09-01 02:30:00,2025-09-01 02:40:00,G10,10,Dubai,New York,68bb1dcaf209a8b6c3314f82,68bb1e1ef209a8b6c331502a,68bdeeaf6d2564f9a09da508,68bdeed26d2564f9a09da705,,,,,,,,,,,,,BAG1187,BAG1355,BAG1187,BAG1355,,,,,,,,,,,,,PAX1485,PAX1485,PAX1485,PAX1485,,,,,,,,,,,,,FL1187,FL1187,FL1187,FL1187,,,,,,,,,,,,,Loaded,Missing,Loaded,Missing,,,,,,,,,,,,,2025-09-08 02:15:33,68bb1d65f209a8b6c3314eb8,68bdeeed6d2564f9a09da894,,,,,,,PAX1485,PAX1485,,,,,,,FL1187,FL1187,,,,,,,2025-09-01 00:53:00,2025-09-01 00:53:00,,,,,,,false,false,,,,,,,G10,G10,,,,,,
68bdeeaf245a927ffb269019,68bb1bd1f209a8b6c3314b94,FL1181,Turkish Airlines,2025-08-31 23:30:00,2025-08-31 23:45:00,G15,15,Dubai,Doha,68bb1e0ff209a8b6c331500b,68bdeecb6d2564f9a09da6a8,,,,,,,,,,,,,,,BAG1324,BAG1324,,,,,,,,,,,,,,,PAX1291,PAX1291,,,,,,,,,,,,,,,FL1181,FL1181,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:14:59,68bb1d03f209a8b6c3314df6,68bdeec66d2564f9a09da656,,,,,,,PAX1291,PAX1291,,,,,,,FL1181,FL1181,,,,,,,2025-08-31 22:49:00,2025-08-31 22:49:00,,,,,,,false,false,,,,,,,G15,G15,,,,,,
68bdeeb0245a927ffb26901a,68bb1bd1f209a8b6c3314b95,FL1182,Lufthansa,2025-09-01 00:00:00,2025-09-01 00:35:00,G15,35,Dubai,Chicago,68bb1e56f209a8b6c3315099,68bdeee96d2564f9a09da85a,,,,,,,,,,,,,,,BAG1466,BAG1466,,,,,,,,,,,,,,,PAX1486,PAX1486,,,,,,,,,,,,,,,FL1182,FL1182,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:33,68bb1d65f209a8b6c3314eb9,68bdeeed6d2564f9a09da897,,,,,,,PAX1486,PAX1486,,,,,,,FL1182,FL1182,,,,,,,2025-08-31 21:14:00,2025-08-31 21:14:00,,,,,,,false,false,,,,,,,G15,G15,,,,,,
68bdeeb0245a927ffb26901b,68bb1c3ef209a8b6c3314c6e,FL1399,Etihad,2025-09-05 12:30:00,2025-09-05 13:30:00,G6,60,Dubai,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:15:25,68bb1cccf209a8b6c3314d88,68bb1d50f209a8b6c3314e8f,68bdeeaf6d2564f9a09da50d,68bdeee56d2564f9a09da819,,,,,PAX1181,PAX1444,PAX1181,PAX1444,,,,,FL1399,FL1399,FL1399,FL1399,,,,,2025-09-05 10:25:00,2025-09-05 10:33:00,2025-09-05 10:25:00,2025-09-05 10:33:00,,,,,false,false,false,false,,,,,G6,G6,G6,G6,,,,
68bdeeb0245a927ffb26901c,68bb1c36f209a8b6c3314c5d,FL1382,Air India,2025-09-05 04:00:00,2025-09-05 04:30:00,G11,30,Dubai,Los Angeles,68bb1dcbf209a8b6c3314f84,68bdeeaf6d2564f9a09da50e,,,,,,,,,,,,,,,BAG1189,BAG1189,,,,,,,,,,,,,,,PAX1357,PAX1357,,,,,,,,,,,,,,,FL1382,FL1382,,,,,,,,,,,,,,,Missing,Missing,,,,,,,,,,,,,,,2025-09-08 02:15:12,68bb1d24f209a8b6c3314e38,68bdeed36d2564f9a09da717,,,,,,,PAX1357,PAX1357,,,,,,,FL1382,FL1382,,,,,,,2025-09-05 01:19:00,2025-09-05 01:19:00,,,,,,,false,false,,,,,,,G11,G11,,,,,,
68bdeeb0245a927ffb26901d,68bb1bd2f209a8b6c3314b96,FL1183,Singapore Airlines,2025-09-01 00:30:00,2025-09-01 00:40:00,G4,10,Dubai,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeeb0245a927ffb26901e,68bb1bd2f209a8b6c3314b97,FL1184,Emirates,2025-09-01 01:00:00,2025-09-01 01:20:00,G5,20,Dubai,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeeb1245a927ffb26901f,68bb1bedf209a8b6c3314bcd,FL1238,Singapore Airlines,2025-09-02 04:00:00,2025-09-02 04:25:00,G1,25,Dubai,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:43,68bb1ccef209a8b6c3314d8d,68bdeeb06d2564f9a09da51b,,,,,,,PAX1186,PAX1186,,,,,,,FL1238,FL1238,,,,,,,2025-09-02 02:45:00,2025-09-02 02:45:00,,,,,,,false,false,,,,,,,G1,G1,,,,,,
68bdeeb1245a927ffb269020,68bb1c3cf209a8b6c3314c6a,FL1395,Lufthansa,2025-09-05 10:30:00,2025-09-05 11:00:00,G5,30,Dubai,London,68bb1df2f209a8b6c3314fd1,68bb1e2ef209a8b6c3315049,68bb1e57f209a8b6c331509b,68bdeebf6d2564f9a09da5f7,68bdeed86d2564f9a09da764,68bdeee96d2564f9a09da85f,,,,,,,,,,,BAG1266,BAG1386,BAG1468,BAG1266,BAG1386,BAG1468,,,,,,,,,,,PAX1187,PAX1307,PAX1307,PAX1187,PAX1307,PAX1307,,,,,,,,,,,FL1395,FL1395,FL1395,FL1395,FL1395,FL1395,,,,,,,,,,,Missing,Not Loaded,Not Loaded,Missing,Not Loaded,Not Loaded,,,,,,,,,,,2025-09-08 02:15:30,68bb1ccff209a8b6c3314d8e,68bb1d0bf209a8b6c3314e06,68bdeeb06d2564f9a09da51e,68bdeec96d2564f9a09da684,,,,,PAX1187,PAX1307,PAX1187,PAX1307,,,,,FL1395,FL1395,FL1395,FL1395,,,,,2025-09-05 09:15:00,2025-09-05 09:24:00,2025-09-05 09:15:00,2025-09-05 09:24:00,,,,,false,false,false,false,,,,,G5,G5,G5,G5,,,,
68bdeeb1245a927ffb269021,68bb1bd4f209a8b6c3314b9b,FL1188,Air India,2025-09-01 03:00:00,2025-09-01 03:30:00,G5,30,Dubai,Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeeb1245a927ffb269022,68bb1bf1f209a8b6c3314bd5,FL1246,Singapore Airlines,2025-09-02 08:00:00,2025-09-02 08:15:00,G7,15,Dubai,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:15:34,68bb1ccff209a8b6c3314d8f,68bb1cf2f209a8b6c3314dd3,68bb1d67f209a8b6c3314ebc,68bdeeb06d2564f9a09da520,68bdeebe6d2564f9a09da5ea,68bdeeee6d2564f9a09da8a0,,,PAX1188,PAX1256,PAX1489,PAX1188,PAX1256,PAX1489,,,FL1246,FL1246,FL1246,FL1246,FL1246,FL1246,,,2025-09-02 07:10:00,2025-09-02 05:25:00,2025-09-02 05:31:00,2025-09-02 07:10:00,2025-09-02 05:25:00,2025-09-02 05:31:00,,,false,false,true,false,false,true,,,G7,G7,G7,G7,G7,G7,,
68bdeeb1245a927ffb269023,68bb1bddf209a8b6c3314bad,FL1206,Singapore Airlines,2025-09-01 12:00:00,2025-09-01 12:20:00,G15,20,Dubai,Zurich,68bb1dcff209a8b6c3314f8b,68bb1dd4f209a8b6c3314f95,68bb1e25f209a8b6c3315038,68bb1e4ef209a8b6c3315089,68bb1e64f209a8b6c33150b5,68bdeeb16d2564f9a09da525,68bdeeb36d2564f9a09da541,68bdeed56d2564f9a09da731,68bdeee66d2564f9a09da82a,68bdeeef6d2564f9a09da8ad,,,,,,,BAG1196,BAG1206,BAG1369,BAG1450,BAG1494,BAG1196,BAG1206,BAG1369,BAG1450,BAG1494,,,,,,,PAX1378,PAX1189,PAX1378,PAX1378,PAX1189,PAX1378,PAX1189,PAX1378,PAX1378,PAX1189,,,,,,,FL1206,FL1206,FL1206,FL1206,FL1206,FL1206,FL1206,FL1206,FL1206,FL1206,,,,,,,Loaded,Missing,Loaded,Not Loaded,Loaded,Loaded,Missing,Loaded,Not Loaded,Loaded,,,,,,,2025-09-08 02:15:35,68bb1cd0f209a8b6c3314d90,68bb1d2ff209a8b6c3314e4d,68bdeeb16d2564f9a09da523,68bdeed76d2564f9a09da756,,,,,PAX1189,PAX1378,PAX1189,PAX1378,,,,,FL1206,FL1206,FL1206,FL1206,,,,,2025-09-01 10:37:00,2025-09-01 11:10:00,2025-09-01 10:37:00,2025-09-01 11:10:00,,,,,false,false,false,false,,,,,G15,G15,G15,G15,,,,
68bdeeb1245a927ffb269024,68bb1c4af209a8b6c3314c86,FL1423,Air India,2025-09-06 00:30:00,2025-09-06 00:40:00,G11,10,Dubai,Doha,68bb1e02f209a8b6c3314ff1,68bb1e46f209a8b6c3315079,68bdeec66d2564f9a09da657,68bdeee26d2564f9a09da7f9,,,,,,,,,,,,,BAG1298,BAG1434,BAG1298,BAG1434,,,,,,,,,,,,,PAX1190,PAX1476,PAX1190,PAX1476,,,,,,,,,,,,,FL1423,FL1423,FL1423,FL1423,,,,,,,,,,,,,Missing,Loaded,Missing,Loaded,,,,,,,,,,,,,2025-09-08 02:15:31,68bb1cd0f209a8b6c3314d91,68bb1d2cf209a8b6c3314e48,68bb1d60f209a8b6c3314eaf,68bdeeb16d2564f9a09da526,68bdeed66d2564f9a09da747,68bdeeeb6d2564f9a09da879,,,PAX1190,PAX1373,PAX1476,PAX1190,PAX1373,PAX1476,,,FL1423,FL1423,FL1423,FL1423,FL1423,FL1423,,,2025-09-05 23:04:00,2025-09-05 22:32:00,2025-09-05 23:27:00,2025-09-05 23:04:00,2025-09-05 22:32:00,2025-09-05 23:27:00,,,false,false,true,false,false,true,,,G11,G11,G11,G11,G11,G11,,
68bdeeb2245a927ffb269025,68bb1bd7f209a8b6c3314ba0,FL1193,Singapore Airlines,2025-09-01 05:30:00,2025-09-01 06:10:00,G3,40,Dubai,Bangkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeeb2245a927ffb269026,68bb1bd7f209a8b6c3314ba1,FL1194,Singapore Airlines,2025-09-01 06:00:00,2025-09-01 07:00:00,G13,60,Dubai,London,68bb1e16f209a8b6c3315019,68bdeece6d2564f9a09da6d2,,,,,,,,,,,,,,,BAG1338,BAG1338,,,,,,,,,,,,,,,PAX1243,PAX1243,,,,,,,,,,,,,,,FL1194,FL1194,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:02,68bb1cebf209a8b6c3314dc6,68bdeebc6d2564f9a09da5c3,,,,,,,PAX1243,PAX1243,,,,,,,FL1194,FL1194,,,,,,,2025-09-01 05:00:00,2025-09-01 05:00:00,,,,,,,true,true,,,,,,,G13,G13,,,,,,
68bdeeb2245a927ffb269027,68bb1bdef209a8b6c3314baf,FL1208,Lufthansa,2025-09-01 13:00:00,2025-09-01 14:00:00,G9,60,Dubai,Rome,68bb1dd1f209a8b6c3314f8f,68bdeeb26d2564f9a09da531,,,,,,,,,,,,,,,BAG1200,BAG1200,,,,,,,,,,,,,,,PAX1210,PAX1210,,,,,,,,,,,,,,,FL1208,FL1208,,,,,,,,,,,,,,,Missing,Missing,,,,,,,,,,,,,,,2025-09-08 02:14:37,68bb1cdaf209a8b6c3314da5,68bdeeb56d2564f9a09da564,,,,,,,PAX1210,PAX1210,,,,,,,FL1208,FL1208,,,,,,,2025-09-01 10:45:00,2025-09-01 10:45:00,,,,,,,true,true,,,,,,,G9,G9,,,,,,
68bdeeb2245a927ffb269028,68bb1bd8f209a8b6c3314ba2,FL1195,Emirates,2025-09-01 06:30:00,2025-09-01 06:30:00,G6,0,Dubai,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeeb2245a927ffb269029,68bb1c47f209a8b6c3314c7f,FL1416,Emirates,2025-09-05 21:00:00,2025-09-05 21:25:00,G5,25,Dubai,Toronto,68bb1e58f209a8b6c331509d,68bdeeea6d2564f9a09da865,,,,,,,,,,,,,,,BAG1470,BAG1470,,,,,,,,,,,,,,,PAX1195,PAX1195,,,,,,,,,,,,,,,FL1416,FL1416,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:30,68bb1cd3f209a8b6c3314d96,68bdeeb26d2564f9a09da536,,,,,,,PAX1195,PAX1195,,,,,,,FL1416,FL1416,,,,,,,2025-09-05 20:14:00,2025-09-05 20:14:00,,,,,,,false,false,,,,,,,G5,G5,,,,,,
68bdeeb2245a927ffb26902a,68bb1bd8f209a8b6c3314ba3,FL1196,Qatar Airways,2025-09-01 07:00:00,2025-09-01 07:25:00,G7,25,Dubai,Los Angeles,68bb1e4cf209a8b6c3315084,68bdeee56d2564f9a09da81b,,,,,,,,,,,,,,,BAG1445,BAG1445,,,,,,,,,,,,,,,PAX1303,PAX1303,,,,,,,,,,,,,,,FL1196,FL1196,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:25,68bb1d09f209a8b6c3314e02,68bdeec86d2564f9a09da678,,,,,,,PAX1303,PAX1303,,,,,,,FL1196,FL1196,,,,,,,2025-09-01 05:28:00,2025-09-01 05:28:00,,,,,,,false,false,,,,,,,G7,G7,,,,,,
68bdeeb3245a927ffb26902b,68bb1bd9f209a8b6c3314ba4,FL1197,Etihad,2025-09-01 07:30:00,2025-09-01 07:45:00,G15,15,Dubai,Hong Kong,68bb1e14f209a8b6c3315015,68bdeecd6d2564f9a09da6c6,,,,,,,,,,,,,,,BAG1334,BAG1334,,,,,,,,,,,,,,,PAX1366,PAX1366,,,,,,,,,,,,,,,FL1197,FL1197,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:09,68bb1d29f209a8b6c3314e41,68bdeed56d2564f9a09da732,,,,,,,PAX1366,PAX1366,,,,,,,FL1197,FL1197,,,,,,,2025-09-01 06:45:00,2025-09-01 06:45:00,,,,,,,true,true,,,,,,,G15,G15,,,,,,
68bdeeb3245a927ffb26902c,68bb1bf1f209a8b6c3314bd4,FL1245,Singapore Airlines,2025-09-02 07:30:00,2025-09-02 07:40:00,G4,10,Dubai,Rome,68bb1deef209a8b6c3314fc9,68bdeebd6d2564f9a09da5df,,,,,,,,,,,,,,,BAG1258,BAG1258,,,,,,,,,,,,,,,PAX1197,PAX1197,,,,,,,,,,,,,,,FL1245,FL1245,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:14:46,68bb1cd4f209a8b6c3314d98,68bdeeb26d2564f9a09da53c,,,,,,,PAX1197,PAX1197,,,,,,,FL1245,FL1245,,,,,,,2025-09-02 06:26:00,2025-09-02 06:26:00,,,,,,,false,false,,,,,,,G4,G4,,,,,,
68bdeeb3245a927ffb26902d,68bb1bdaf209a8b6c3314ba7,FL1200,Lufthansa,2025-09-01 09:00:00,2025-09-01 09:00:00,G13,0,Dubai,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeeb3245a927ffb26902e,68bb1bdbf209a8b6c3314ba8,FL1201,Emirates,2025-09-01 09:30:00,2025-09-01 10:30:00,G8,60,Dubai,Rome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeeb4245a927ffb26902f,68bb1bdbf209a8b6c3314ba9,FL1202,Emirates,2025-09-01 10:00:00,2025-09-01 10:00:00,G5,0,Dubai,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdeeb4245a927ffb269030,68bb1bdcf209a8b6c3314baa,FL1203,Qatar Airways,2025-09-01 10:30:00,2025-09-01 10:55:00,G14,25,Dubai,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:45,68bb1ceff209a8b6c3314dce,68bdeebd6d2564f9a09da5db,,,,,,,PAX1251,PAX1251,,,,,,,FL1203,FL1203,,,,,,,2025-09-01 09:40:00,2025-09-01 09:40:00,,,,,,,false,false,,,,,,,G14,G14,,,,,,
68bdeeb4245a927ffb269031,68bb1c51f209a8b6c3314c94,FL1437,Singapore Airlines,2025-09-06 07:30:00,2025-09-06 07:45:00,G2,15,Dubai,Frankfurt,68bb1de4f209a8b6c3314fb6,68bb1e04f209a8b6c3314ff5,68bdeeba6d2564f9a09da5a6,68bdeec76d2564f9a09da663,,,,,,,,,,,,,BAG1239,BAG1302,BAG1239,BAG1302,,,,,,,,,,,,,PAX1202,PAX1202,PAX1202,PAX1202,,,,,,,,,,,,,FL1437,FL1437,FL1437,FL1437,,,,,,,,,,,,,Missing,Loaded,Missing,Loaded,,,,,,,,,,,,,2025-09-08 02:15:23,68bb1cd6f209a8b6c3314d9d,68bdeeb36d2564f9a09da54c,,,,,,,PAX1202,PAX1202,,,,,,,FL1437,FL1437,,,,,,,2025-09-06 05:13:00,2025-09-06 05:13:00,,,,,,,false,false,,,,,,,G2,G2,,,,,,
68bdeeb4245a927ffb269032,68bb1c6ef209a8b6c3314ccd,FL1494,Emirates,2025-09-07 12:00:00,2025-09-07 12:15:00,G16,15,Dubai,Zurich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:15:35,68bb1cd7f209a8b6c3314d9e,68bdeeb46d2564f9a09da54f,,,,,,,PAX1203,PAX1203,,,,,,,FL1494,FL1494,,,,,,,2025-09-07 09:41:00,2025-09-07 09:41:00,,,,,,,true,true,,,,,,,G16,G16,,,,,,
68bdeeb4245a927ffb269033,68bb1c40f209a8b6c3314c71,FL1402,Singapore Airlines,2025-09-05 14:00:00,2025-09-05 15:00:00,G14,60,Dubai,Hong Kong,68bb1dd6f209a8b6c3314f9a,68bb1e0bf209a8b6c3315004,68bdeeb46d2564f9a09da550,68bdeeca6d2564f9a09da693,,,,,,,,,,,,,BAG1211,BAG1317,BAG1211,BAG1317,,,,,,,,,,,,,PAX1437,PAX1437,PAX1437,PAX1437,,,,,,,,,,,,,FL1402,FL1402,FL1402,FL1402,,,,,,,,,,,,,Missing,Loaded,Missing,Loaded,,,,,,,,,,,,,2025-09-08 02:15:23,68bb1d4df209a8b6c3314e88,68bdeee36d2564f9a09da803,,,,,,,PAX1437,PAX1437,,,,,,,FL1402,FL1402,,,,,,,2025-09-05 12:33:00,2025-09-05 12:33:00,,,,,,,false,false,,,,,,,G14,G14,,,,,,
68bdeeb4245a927ffb269034,68bb1bfbf209a8b6c3314be8,FL1265,Qatar Airways,2025-09-02 17:30:00,2025-09-02 17:40:00,G15,10,Dubai,Los Angeles,68bb1dd7f209a8b6c3314f9b,68bb1e48f209a8b6c331507c,68bdeeb46d2564f9a09da553,68bdeee36d2564f9a09da802,,,,,,,,,,,,,BAG1212,BAG1437,BAG1212,BAG1437,,,,,,,,,,,,,PAX1236,PAX1236,PAX1236,PAX1236,,,,,,,,,,,,,FL1265,FL1265,FL1265,FL1265,,,,,,,,,,,,,Loaded,Not Loaded,Loaded,Not Loaded,,,,,,,,,,,,,2025-09-08 02:15:23,68bb1ce8f209a8b6c3314dbf,68bb1d41f209a8b6c3314e70,68bdeeba6d2564f9a09da5af,68bdeede6d2564f9a09da7bb,,,,,PAX1236,PAX1413,PAX1236,PAX1413,,,,,FL1265,FL1265,FL1265,FL1265,,,,,2025-09-02 15:03:00,2025-09-02 14:36:00,2025-09-02 15:03:00,2025-09-02 14:36:00,,,,,true,true,true,true,,,,,G15,G15,G15,G15,,,,
68bdeeb5245a927ffb269035,68bb1bdef209a8b6c3314bae,FL1207,Air India,2025-09-01 12:30:00,2025-09-01 12:50:00,G14,20,Dubai,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:38,68bb1cddf209a8b6c3314da9,68bdeeb66d2564f9a09da570,,,,,,,PAX1214,PAX1214,,,,,,,FL1207,FL1207,,,,,,,2025-09-01 10:23:00,2025-09-01 10:23:00,,,,,,,false,false,,,,,,,G14,G14,,,,,,
68bdeeb5245a927ffb269036,68bb1c36f209a8b6c3314c5e,FL1383,Lufthansa,2025-09-05 04:30:00,2025-09-05 05:10:00,G11,40,Dubai,New York,68bb1e49f209a8b6c331507f,68bdeee46d2564f9a09da80b,,,,,,,,,,,,,,,BAG1440,BAG1440,,,,,,,,,,,,,,,PAX1206,PAX1206,,,,,,,,,,,,,,,FL1383,FL1383,,,,,,,,,,,,,,,Missing,Missing,,,,,,,,,,,,,,,2025-09-08 02:15:24,68bb1cd8f209a8b6c3314da1,68bdeeb46d2564f9a09da558,,,,,,,PAX1206,PAX1206,,,,,,,FL1383,FL1383,,,,,,,2025-09-05 02:34:00,2025-09-05 02:34:00,,,,,,,true,true,,,,,,,G11,G11,,,,,,
